trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow,dogs-no,forest,river
10032668,carlsbad caverns national park trail,carlsbad caverns national park,carlsbad,new mexico,united states,"{'lat': 32.17565, 'lng': -104.44342}",15.1743,1287.472,13.716,1,loop,4,5,144,"['ada', 'cave', 'dogs-no', 'kids', 'paved', 'strollers', 'views']","['hiking', 'nature-trips', 'walking']",i,32.17565,-104.44342,37.4,-4.896,275.69,13.755,true,false,false
10020405,north slaughter canyon trail,carlsbad caverns national park,carlsbad,new mexico,united states,"{'lat': 32.11118, 'lng': -104.56299}",5.5870000000000015,17863.674,469.6968,3,out and back,2,4,7,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking', 'whitewater-kayaking']",i,32.11118,-104.56299,37.7,-4.596,256.82000000000005,13.264999999999995,true,false,false
10037870,carlsbad caverns highway to carlsbad caverns national park,carlsbad caverns national park,carlsbad,new mexico,united states,"{'lat': 32.17496, 'lng': -104.37547}",4.739,23657.298,309.9816,1,out and back,2,4,19,"['cave', 'dogs-no', 'kids', 'views']",['scenic-driving'],i,32.17496,-104.37547,38.9,-3.5,237.23,12.109999999999998,true,false,false
10236113,juniper ridge trail,carlsbad caverns national park,carlsbad,new mexico,united states,"{'lat': 32.18625, 'lng': -104.44526}",3.9303,3057.746,140.8176,1,out and back,1,3.5,6,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.18625,-104.44526,38,-4.5,275.69,13.755,true,false,false
10034813,yucca canyon trail,carlsbad caverns national park,whites city,new mexico,united states,"{'lat': 32.09829, 'lng': -104.58731}",3.841,6115.4919999999975,443.7888,3,out and back,1,4,5,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.09829,-104.58731,36.8,-4.896,240,11.214,true,false,false
10263365,slaughter canyon cave trail,carlsbad caverns national park,whites city,new mexico,united states,"{'lat': 32.11069, 'lng': -104.56303}",3.3437,1609.34,140.8176,3,out and back,1,5,2,"['cave', 'dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.11069,-104.56303,37.7,-4.596,256.82000000000005,13.264999999999995,true,false,false
10324970,rattlesnake canyon,carlsbad caverns national park,carlsbad,new mexico,united states,"{'lat': 32.16557, 'lng': -104.50305}",3.0576,8690.436,207.8736,3,out and back,2,4,5,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.16557,-104.50305,37.1,-5.196,254.24,14.798000000000002,false,false,false
10269986,walnut canyon trail,carlsbad caverns national park,whites city,new mexico,united states,"{'lat': 32.18217, 'lng': -104.43395}",2.9628,482.802,7.9248,1,out and back,2,2.5,9,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.18217,-104.43395,37.7,-4.596,275.69,13.755,true,false,false
10033597,clingmans dome observation tower trail,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.55689, 'lng': -83.4961}",38.1531,1931.208,100.8888,1,out and back,3,4.5,943,"['dogs-no', 'forest', 'kids', 'paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'nature-trips', 'walking']",i,35.55689,-83.4961,22.4,-14.096,1399.33,50.547,true,true,false
10239649,andrews bald trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.5569, 'lng': -83.49613}",24.5038,5632.69,260.9088,3,out and back,3,4.5,329,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.5569,-83.49613,22.4,-14.096,1399.33,50.547,true,true,false
10026405,deep creek loop trail,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.46438, 'lng': -83.43412000000001}",23.0524,7885.766,272.796,1,loop,3,4.5,263,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'horseback-riding']",i,35.46438,-83.43412,31.2,-7,1268.4299999999998,36.218,true,true,true
10240984,mouse creek falls via big creek trail,great smoky mountains national park,waynesville,north carolina,united states,"{'lat': 35.75185, 'lng': -83.11035}",20.3219,9173.238,247.8024,1,out and back,2,4.5,216,"['dogs-no', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.75185,-83.11035,31.6,-7.196,1166.87,32.389,true,true,false
10233969,juney whank falls trail,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.46429, 'lng': -83.43434}",14.6466,965.604,51.816,1,loop,2,4,119,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,35.46429,-83.43434,31.1,-7.2,1268.4299999999998,36.218,true,true,true
10042720,hemp hill road trail,great smoky mountains national park,maggie valley,north carolina,united states,"{'lat': 35.57429, 'lng': -83.07494}",14.5676,6598.294,250.8504,3,loop,2,4.5,146,"['dogs-no', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.57429,-83.07494,26.4,-9.9,1399.33,50.547,true,false,true
10029227,oconaluftee river trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.51326, 'lng': -83.30637}",14.3566,4988.9540000000015,15.8496,1,out and back,2,4,147,"['ada', 'dogs', 'forest', 'kids', 'partially-paved', 'river', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'road-biking', 'trail-running', 'walking']",i,35.51326,-83.30637,30.9,-7.3,1268.4299999999998,36.218,false,true,true
10281044,deep creek waterfall loop,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.4643, 'lng': -83.43433}",14.0884,4345.218,138.9888,1,loop,2,4.5,114,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.4643,-83.43433,31.1,-7.2,1268.4299999999998,36.218,true,true,false
10032536,kephart shelter via kephart prong trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.5858, 'lng': -83.3583}",13.1938,6276.426,253.8984,1,out and back,1,4.5,91,"['dogs-no', 'forest', 'kids', 'views']","['hiking', 'trail-running']",i,35.5858,-83.3583,29.5,-7.696,1244.1,43.785,true,true,false
10034655,forney ridge trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.5568, 'lng': -83.49607}",12.7922,17219.938000000002,843.9912,3,out and back,1,4.5,57,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.5568,-83.49607,22.4,-14.096,1399.33,50.547,true,true,false
10028063,shuckstack tower via appalachian trail,great smoky mountains national park,fontana dam,north carolina,united states,"{'lat': 35.46045, 'lng': -83.81108}",12.5652,10621.643999999998,683.9712,5,out and back,1,4.5,60,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.46045,-83.81108,31.296000000000003,-6.3,1580.72,30.604000000000003,true,true,true
10026408,big creek trail,great smoky mountains national park,waynesville,north carolina,united states,"{'lat': 35.7519, 'lng': -83.11021}",12.4711,16737.136000000002,399.8976,5,out and back,2,4.5,89,"['dogs-no', 'forest', 'kids', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.7519,-83.11021,31.6,-7.196,1166.87,32.389,true,true,false
10032538,newfound gap to clingmans dome trail,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.61035, 'lng': -83.42528}",12.0876,23979.166,1170.7368,5,out and back,3,4.5,52,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",i,35.61035,-83.42528,24.9,-11.4,1399.33,50.547,true,true,true
10302565,"deep creek, loop and indian creek loop trail",great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.46393, 'lng': -83.43495}",12.0261,7563.898,191.7192,3,loop,2,4.5,96,"['dogs-no', 'kids', 'waterfall']","['hiking', 'trail-running']",i,35.46393,-83.43495,31.2,-7,1268.4299999999998,36.218,true,false,false
10030322,the boogerman trail,great smoky mountains national park,waynesville,north carolina,united states,"{'lat': 35.63138, 'lng': -83.08809}",11.5778,11748.182,343.8144,5,loop,2,4.5,100,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.63138,-83.08809,29.6,-8,1244.1,43.785,true,true,true
10111323,charlies bunion via kephart loop,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.5858, 'lng': -83.3583}",11.2281,22208.892000000003,1120.7496,7,loop,2,4.5,39,"['dogs-no', 'forest', 'views']",['hiking'],i,35.5858,-83.3583,29.5,-7.696,1244.1,43.785,true,true,false
10037754,mount sterling overnight loop trail,great smoky mountains national park,waynesville,north carolina,united states,"{'lat': 35.75146, 'lng': -83.10969}",10.1972,27197.846,1304.8488,5,loop,2,4.5,29,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",i,35.75146,-83.10969,31.8,-6.996,1166.87,32.389,true,true,false
10030852,gregory bald via twentymile,great smoky mountains national park,robbinsville,north carolina,united states,"{'lat': 35.46735, 'lng': -83.87679}",9.7833,24944.77,1145.7432,7,loop,1,4.5,40,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'horseback-riding']",i,35.46735,-83.87679,32.496,-5.6,1294.98,26.215,true,true,false
10033602,smokemont loop trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.5556, 'lng': -83.31197}",9.492,9495.106,428.8536,3,loop,2,4,60,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,35.5556,-83.31197,30.3,-7.096,1268.4299999999998,36.218,true,true,false
10111483,silers bald and forney creek loop trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.55707, 'lng': -83.49615}",9.4394,29933.724,1589.8368,7,loop,2,4.5,18,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.55707,-83.49615,22.4,-14.096,1399.33,50.547,true,true,false
10111306,cataloochee divide trail,great smoky mountains national park,waynesville,north carolina,united states,"{'lat': 35.63257, 'lng': -83.045}",9.2298,22208.892000000003,850.6968,5,out and back,2,4.5,45,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.63257,-83.045,26.9,-10.2,1399.33,50.547,true,true,false
10028071,noland divide trail,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.45919, 'lng': -83.43792}",9.0749,17863.674,1457.8584,5,point to point,2,4,37,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'horseback-riding']",i,35.45919,-83.43792,31.3,-6.9,1268.4299999999998,36.218,true,true,false
10239506,flat creek trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.57313, 'lng': -83.18052}",8.9319,8207.634,249.936,3,out and back,2,4.5,49,"['dogs-no', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'trail-running']",i,35.57313,-83.18052,24.396000000000004,-12,1399.33,50.547,true,true,false
10258452,appalachian trail: charlie's bunion and kephart loop,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.60952, 'lng': -83.44666}",8.4625,26393.176,1386.84,5,loop,2,5,20,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,35.60952,-83.44666,24.396000000000004,-12,1399.33,50.547,true,true,false
10030314,silers bald trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.55683, 'lng': -83.49607}",8.2451,14484.06,672.9984,3,out and back,2,4,31,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.55683,-83.49607,22.4,-14.096,1399.33,50.547,true,false,false
10313370,deep creek to clingman's dome loop,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.45982, 'lng': -83.4385}",8.0032,56648.768,2275.9416,5,loop,2,5,17,"['dogs-no', 'forest', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'horseback-riding']",i,35.45982,-83.4385,31.2,-7,1268.4299999999998,36.218,true,true,false
10240347,deep creek martin's gap sunkota ridge trail loop,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.464150000000004, 'lng': -83.43449}",7.9899,21565.156000000006,870.8136,3,loop,2,4,24,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'walking', 'horseback-riding', 'whitewater-kayaking', 'fly-fishing']",i,35.464150000000004,-83.43449,31.2,-7,1268.4299999999998,36.218,true,true,true
10036690,fork mountain loop trail,great smoky mountains national park,waynesville,north carolina,united states,"{'lat': 35.70021, 'lng': -83.09743}",7.8576,29289.988,1425.8544,5,loop,1,4.5,10,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.70021,-83.09743,27.4,-9.2,1399.33,50.547,true,true,false
10268015,purchase knob trail,great smoky mountains national park,waynesville,north carolina,united states,"{'lat': 35.58625, 'lng': -83.06837}",7.3388,1448.406,55.7784,1,out and back,2,4,24,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.58625,-83.06837,25.6,-10.7,1399.33,50.547,true,true,false
10257709,little cataloochee trail,great smoky mountains national park,waynesville,north carolina,united states,"{'lat': 35.67639, 'lng': -83.08731}",7.3191,16415.268,714.7560000000003,3,out and back,1,4,31,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips', 'horseback-riding']",i,35.67639,-83.08731,28.9,-8.7,1081.77,32.319,true,true,false
10037743,bradley fork and chasteen creek loop trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.56294, 'lng': -83.31057}",7.1128,26715.044,1083.8688,3,loop,1,4.5,18,"['beach', 'dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.56294,-83.31057,30.2,-7.196,1311.6799999999998,45.556,true,true,true
10111166,newfound gap and low gap,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.55655, 'lng': -83.49595}",7.0897,50372.342,1863.852,5,point to point,1,4.5,6,"['dogs-no', 'views']","['backpacking', 'hiking', 'trail-running']",i,35.55655,-83.49595,22.5,-13.996,1399.33,50.547,true,false,false
10111674,little tennessee lakeshore trail,great smoky mountains national park,fontana dam,north carolina,united states,"{'lat': 35.45901, 'lng': -83.53806}",7.0721,52464.484,1663.9032,5,point to point,2,4.5,16,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips']",i,35.45901,-83.53806,30.7,-7.6,1268.4299999999998,36.218,true,true,false
10033598,indian creek and sunkota ridge trail,great smoky mountains national park,bryson city,north carolina,united states,"{'lat': 35.46417, 'lng': -83.43438}",7.029,18507.41,632.7648,3,loop,2,4,19,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,35.46417,-83.43438,31.1,-7.2,1268.4299999999998,36.218,true,true,false
10247003,forney creek trail,great smoky mountains national park,cherokee,north carolina,united states,"{'lat': 35.55696, 'lng': -83.49619}",7.0147,37014.82,1486.8144,7,out and back,2,4.5,19,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,35.55696,-83.49619,22.4,-14.096,1399.33,50.547,true,false,false
10111988,rough fork trail,great smoky mountains national park,maggie valley,north carolina,united states,"{'lat': 35.6161, 'lng': -83.12108}",6.9996,19794.882,698.9064,3,out and back,1,4,15,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.6161,-83.12108,29.4,-8.2,1412.21,26.362,true,true,false
